Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012]
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Australia,AUS,3.84602778898724,1.89948013085987,3.91310996856271,3.15090299246366,4.14745919588233,3.1868765471169,3.04274139134921,3.78799060280204,3.76892713250408,1.64815944928094,2.08757599548311,2.43320151181285,3.41451739739922
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Austria,AUT,3.66758883562784,0.857402600900855,1.69372986315307,0.865919445197719,2.58957985369655,2.40067235933299,3.66979029251323,3.70594876449601,1.43625909573466,-3.82189437036615,1.76916899557899,2.83437476572776,0.870499679000574
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Azerbaijan,AZE,11.0999999999999,9.89999999999999,10.6,11.2,10.1999999999999,26.4000000000001,34.4999999999996,25.0490000000002,10.7724206868641,9.41065352220411,4.85433950465091,0.0659227073141864,2.1999999999998
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Bahamas, The",BHS,4.149246399763,2.62562712099302,2.7046295125315,-1.26474462878853,0.882884232581944,3.39529266953875,2.51686384101369,1.44652221530914,-2.32393724789044,-4.17525917522813,0.987986326372891,1.65938505596417,1.83217174432042
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Bahrain,BHR,5.29999344971523,2.49103441450337,3.61414736102358,6.02395247455058,6.98094617521559,6.76893912909149,6.46704553770905,8.29399266283779,6.23654255935273,2.54562879682354,4.33676448418608,2.10002291658624,3.39955784273489
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Bangladesh,BGD,5.94450676992591,5.27401411426681,4.41541092255184,5.25599427153136,6.27050290045661,5.95547847345695,6.62933717490736,6.42784252079143,6.19043155313976,5.74115862566282,6.06933986445493,6.70809725518886,6.23370505100243
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Barbados,BRB,2.30000000000001,-2.55018435067582,0.672622175512473,1.97306608205459,1.43325143325114,3.9967702866373,5.70652173913024,1.67095115681187,0.343146108000909,-4.13966882649348,0.253473526098389,0.758497986702906,0.00929368029672162
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Belarus,BLR,5.80000000000005,4.72530600626246,5.04526731762394,7.04319267515923,11.4497429270061,9.44090363053924,9.99798669373651,8.64731565894718,10.2482459208657,0.163535158892643,7.69999999999993,5.49999999999986,1.5000000000001
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Belgium,BEL,3.66961942257227,0.807633273731327,1.35965366660677,0.806831274700713,3.27431154043485,1.75110820218379,2.66654191616755,2.88321334183917,0.985163040469445,-2.80056685644129,2.32316794603533,1.76909932752744,-0.136218751607942
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Belize,BLZ,13.0387673904458,5.01566339522697,5.11855932714246,9.32924461628292,4.64809081407648,2.9713247083243,4.69744017699625,1.21035983214509,3.84887578244866,0.297118664946254,3.88072532692586,2.34224104882455,5.28633402744457
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Benin,BEN,4.86166755989206,6.24841055508207,4.42111433700046,3.88250834109121,3.11985710841174,2.86523681802491,3.7521544747102,4.62639647045565,5.01843026095246,2.66651539756299,2.55281784140493,3.5306982440983,5.39997387654161
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Bermuda,BMU,9.31715557653479,7.2224360086321,-1.47779037455827,3.41070620413235,2.32126647646751,1.67420714931701,5.54386592809534,2.84589011430658,1.52789390961543,-5.28417714947457,-2.09411353414293,-3.33949441020565,-4.86860026435053
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Bhutan,BTN,6.93302402289638,8.20377388507167,10.7278408629428,7.66433395341583,5.89640804715469,7.12255985114778,6.84936581359825,17.9258250158871,4.66936438176759,6.72798568269168,11.677527577917,8.5092780925951,9.44166552618699
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Bolivia,BOL,2.50781098812674,1.68379903413391,2.48556581527659,2.71133983214789,4.17329556102078,4.42143309990637,4.79700873859643,4.56438448272661,6.14849781016818,3.35699942996455,4.12672274748631,5.17393042157704,5.17643094596949
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Bosnia and Herzegovina,BIH,5.5,4.40000000000009,5.2999999999999,4.00000000000003,6.09999999999997,5.0000000000001,6.20000000000019,6.83800000000019,5.41999999999929,-2.90999999999936,0.699999998632435,1.29999997601968,-0.700000037224896
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Botswana,BWA,1.98769585438754,0.250573866722732,6.06953086765014,4.62589476330899,2.70582167150822,4.55664567243031,7.95953119085821,8.68234064721672,3.90146675164024,-7.84100195025283,8.59413555622987,6.10236724596692,4.17870569009648
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Brazil,BRA,4.30574571549967,1.3148961209429,2.65597426675919,1.14674906432275,5.71391691586116,3.15635238812408,3.95541526928329,6.09545497675312,5.1692990144351,-0.32824803986604,7.53361545286975,2.73250924324444,0.872708175653841
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Brunei Darussalam,BRN,2.849421869975,2.74404140408586,3.87209723835255,2.90395503475781,0.504317943420517,0.387506909978711,4.39772043244614,0.154581460251663,-1.93888022158632,-1.76537149371698,2.59896591145292,2.2083593220505,2.15475590720263
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Bulgaria,BGR,5.70000000000015,4.19999999999989,4.70000000000009,5.49999999999997,6.69999999999989,6.39999999999988,6.50000000000009,6.39999999999998,6.19999999999999,-5.49999999999996,0.400000000000105,1.79999999999995,0.799999999999798
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Burkina Faso,BFA,1.84702133481626,6.5853743500849,5.14378517925364,7.80249389059493,4.47845213592655,8.66187322803617,6.76780945406851,3.6062065625694,5.80000506510207,2.9654391451887,7.93969873859027,4.21007772142484,9.5374330570254
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Burundi,BDI,-0.856864057159171,2.0558071064378,4.44651942109704,-1.22372795816652,4.83365776147777,0.900000000000347,5.38465739821253,4.78583195088814,5.04811878219695,3.46842542705379,3.78590254228155,4.19162567788266,4.01935803543635
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Cambodia,KHM,8.76678543895508,8.03863162906173,6.6878808480501,8.50589878893166,10.3405287268107,13.2500855569704,10.771087162641,10.2125718079778,6.69157747460636,0.0866969593826639,5.96307857522108,7.06956994611897,7.26132274233268
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Cameroon,CMR,4.19999633176913,4.51427108665618,4.00904457121061,4.03099331549927,3.70185405432576,2.29665444068257,3.22214658497843,2.84005351820242,3.62719714285032,1.86846123536888,3.34342959770073,4.10210686579076,4.57900316488913
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Canada,CAN,5.23328864605124,1.78380122033839,2.92452948097797,1.88107432962821,3.11997697924082,3.01905734541215,2.82303272861932,2.20002135564674,0.688726873389413,-2.76976817989429,3.21494840783303,2.52816429973592,1.7090286207268
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Cabo Verde,CPV,14.2848689067514,2.23165448896663,5.25089124771819,4.17625926648606,10.1970726398313,6.91245793635697,7.98375039461108,15.1706880561838,6.6505205000162,2.23045818839776,3.67330832783645,4.49401875688156,2.50000000000003
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Cayman Islands,CYM,,,,,,,,,,,,,
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Central African Republic,CAF,-2.48945009948959,4.46478264136225,3.61648801657633,-5.39746923460588,5.99499172207088,0.908086101554332,7.60033826370163,8.12280342733702,3.89208226491652,8.90713187756987,6.63541545531029,5.32881825390929,6.89643289311894
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Chad,TCD,-0.879681020829793,11.6581346489702,8.49120982354951,14.7216670102991,33.6293718504472,17.3325337360779,0.648262014437933,3.27149957972065,3.05269153154927,4.21769555104139,13.5501008603894,0.0828697988818305,8.88256574765529
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Channel Islands,CHI,5.82664146877414,-1.51296126027492,-1.63220659761086,-3.2021569420495,0.224197396296688,1.37773415696347,4.88229936411577,5.8983296614699,,,,,
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Chile,CHL,4.49579188358591,3.34818039061955,2.16690863385745,3.95674848146589,6.04108673916474,5.55945253084518,4.40497269030689,5.16082559987021,3.29245598901528,-1.03643305601628,5.7629727063381,5.85067921515123,5.55537004020077
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,China,CHN,8.39999999999999,8.3,9.09999999999999,9.99999999999986,10.1000000000005,11.2999999999999,12.6999999999996,14.2000000000003,9.59999999999985,9.20000000000016,10.4,9.29999999999993,7.80000000000007
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Colombia,COL,4.41999299958367,1.67789830770366,2.5039804654986,3.9182719036083,5.33302206745392,4.70655593383118,6.69751525770528,6.90062765541222,3.54680488578107,1.65154924529054,3.9718007047375,6.64532888678495,4.21297881033094
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Comoros,COM,1.41785266081011,3.32920857248172,4.14941459748005,2.47461773700306,-0.239934107648054,4.22988560761979,1.24215045863134,0.490990939913132,0.974927218974969,1.81021830118353,2.05122955431223,2.22720317087773,2.96078894299919
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Congo, Dem. Rep.",ZAR,-6.91092731544273,-2.10000808196421,3.46847624777683,5.79130132370005,6.63989613864669,7.8007371547419,5.58125707742639,6.25775459909342,6.15504375349471,2.83438446814235,7.1742031742052,6.87966680278957,7.15201025298038
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Congo, Rep.",COG,7.57598039215685,3.80260190016178,4.58187006145742,0.813264074715363,3.47663162277505,7.75575897797003,6.23599701269603,-1.58222275248771,5.57226417724033,7.46887802996143,8.75165579945249,3.42062127144951,3.79999999816178
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Costa Rica,CRI,1.80082459954953,1.07639631702581,2.90218509100173,6.40451078321793,4.25945277360225,5.88637731275065,8.77964095890734,7.93534051473679,2.7316204215889,-1.01571886151348,4.95432052677604,4.43460390306598,5.12899505005966
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Cote d'Ivoire,CIV,-3.70020469217445,-0.021230470807879,-1.43080815346197,-1.5553646630093,1.79385515299944,1.25596795869139,0.683970708573511,1.71467173180429,2.33000000000003,3.7499931709649,2.39438275082613,-4.72876050862865,9.49687111654735
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Croatia,HRV,3.7503877940273,3.65599794537559,4.87826570736669,5.37106762984556,4.12843723725791,4.27980580530021,4.9352396936893,5.05992935056771,2.08433751911421,-6.94720474061523,-1.40514702047373,-0.925971115877744,-1.97571058316892
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Cuba,CUB,5.91586571429636,3.18223018586652,1.42859080980595,3.79136459698786,5.77087884118474,11.2017130777526,12.0658060168787,7.26213696647955,4.11682804164668,1.44911676322342,2.38824646185709,2.71033945089445,
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Curacao,CUW,,,,,,,,,,,,,
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Cyprus,CYP,5.04280271525752,4.02555160043916,2.09123626106408,1.93407012195121,4.22469389662585,3.90996323199712,4.12531285060844,5.13054289266472,3.62661620939765,-1.6661594643944,1.29999999999998,0.400000000000006,-2.40000000000001
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Czech Republic,CZE,4.18565050561834,3.09734964402067,2.14930005496103,3.7661744319703,4.74259084559326,6.75245079146475,7.02038089174263,5.73513073438856,3.09900169338621,-4.50713880172,2.46931148375886,1.81861320763204,-1.02111925537589
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Denmark,DNK,3.52865588902034,0.704834102591832,0.465848280239427,0.383831163305246,2.29648704351877,2.44514792409049,3.39471039445218,1.58326208570496,-0.783852225186536,-5.66631559075147,1.38685910348877,1.0712864202645,-0.358728262056644
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Djibouti,DJI,0.416213963968644,2.04776437491121,2.61856239792904,3.19995932750854,3.82647608788854,3.1696011560058,4.79986468267161,5.10006138735422,,,,,
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Dominica,DMA,-5.60635336941645,-0.0658183331430422,-2.13151131507335,7.39231874307482,3.02961642877622,-0.817460522659829,9.51247776418751,0.424734172058038,8.0406147727784,5.89662681744632,0.964531355249278,-0.287289985323653,-1.72850271593299
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Dominican Republic,DOM,5.65660488632848,1.80922948461375,5.78820731210479,-0.253358805450944,1.3119582173961,9.26275007202841,10.6711548463984,8.47462477828749,5.25564944409108,3.45405445889611,7.75122086640137,4.48291463140413,3.88768260056287
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Ecuador,ECU,1.0918015643576,4.01562989958492,4.09677665885357,2.72287733695474,8.21102091734038,5.29130826699402,4.40352643383186,2.1900639722454,6.35713059990832,0.566491592100093,2.95307730167376,7.83463236856632,5.12326767563232
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Egypt, Arab Rep.",EGY,5.36800598523328,3.53522567186172,2.3704890878677,3.19351769804801,4.0920716112561,4.47174447174446,6.84383819379102,7.08782742681062,7.15628356605784,4.68612955769972,5.14661879114291,1.76242458736475,2.21302890692887
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,El Salvador,SLV,2.1526524965072,1.70893639622891,2.34082274762719,2.30003827018751,1.85053558290625,3.56281450102232,3.91194864459077,3.8397651770274,1.27422730111427,-3.13304628167124,1.36478366726975,2.21683561040105,1.92946147544517
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Equatorial Guinea,GNQ,12.4526806972977,63.3798754277412,19.4628340326209,13.9552503200538,37.9987268547911,9.74872759974228,1.25974720362818,21.4424770576449,-2.96647295289429,0.827989329739395,-1.69817634264682,4.94709670098999,2.49999999999999
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Eritrea,ERI,-3.14198674619732,8.75543631332867,3.00542865063566,-2.65551536421739,1.45173436253845,2.57444960122717,-0.969216372825045,1.42682175033686,-9.78302974626351,3.8765019203215,2.19418976921179,8.67980038573093,7.01710885197124
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Estonia,EST,9.69717486287078,6.28164438827308,6.56042853419731,7.76538671254244,6.34283696300923,8.85349662729919,10.0973433022368,7.49220390333917,-4.15135533486941,-14.0983389216133,2.56499090709814,9.55792472665236,3.93890713762555
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Ethiopia,ETH,6.07285930938413,8.30143188171049,1.51471578961608,-2.16108248175409,13.5723612957094,11.8188444231236,10.834627010512,11.4560195802166,10.7885547225301,8.80248346842818,12.5505439890864,11.1782880583305,8.72528858243106
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Faeroe Islands,FRO,,,,,,,,,,,,,
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Fiji,FJI,-1.70000000000007,1.99999999999991,3.20000000000007,1.00000000000004,5.29999999999995,0.700000000000031,1.85248333104266,-0.85065445517931,1.03279478908247,-1.27236757128459,0.111136994032847,1.86766592060256,2.30718292929886
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Finland,FIN,5.32375132456421,2.28374749423182,1.83412960196428,2.01243336674042,4.12487096429777,2.91605986640108,4.41059233079102,5.33522521204137,0.293570444825647,-8.53861257332844,3.36303232646478,2.72673988940146,-0.826697427501358
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,France,FRA,3.68011170694125,1.83566529508666,0.928852700427015,0.899498051818,2.54467119083024,1.82650451358828,2.46685888490141,2.28521300853373,-0.0806681359423749,-3.14706948858891,1.72477559478867,2.0268748192903,0.013879298404504
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,French Polynesia,PYF,4.0000003434361,,,,,,,,,,,,
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Gabon,GAB,-1.88296639629201,2.13167995276055,-0.267154255319142,2.47519218346561,1.34601560044571,3.02159585679934,1.18118768964021,5.55335388659582,0.999807338404125,-2.89999999999978,6.69999999999995,7.10000000000002,5.60000000000002
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Gambia, The",GMB,5.50000000000013,5.80000000000003,-3.25000037845471,6.86999999999958,7.05000000000055,-0.941676149617649,1.12409961936244,3.63102583200823,5.73464197523039,6.44969584328621,6.52629744359075,-4.29512167215994,5.27376807442623
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Georgia,GEO,1.83834114667299,4.80545174190894,5.47383939349318,11.058101011805,5.85733023757552,9.59964057508149,9.38327661239524,12.3440000000001,2.31404709594358,-3.77577396110856,6.25302758084771,6.9534997141743,6
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Germany,DEU,3.05764943199915,1.51437107242197,0.0101481631824782,-0.37544393708778,1.16113261356692,0.684655658477638,3.69999999999999,3.26904532304727,1.08320104584929,-5.14549653579677,4.01246591351772,3.33333333333334,0.688655309894884
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Ghana,GHA,3.69999999999978,4.00000000000007,4.50000000000048,5.19999999999999,5.5999999999993,5.90000384813419,6.40000000000012,6.45973558013591,8.430504082678,3.99125610174045,8.00703660817672,15.0070716108841,7.91462601375335
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Greece,GRC,4.47740570288848,4.19717464243465,3.43940737021509,5.9437904794728,4.36760435558341,2.28035387829644,5.50751888284069,3.53617842626002,-0.215109170092362,-3.13663592099583,-4.94369952316525,-7.10581886432816,-6.37336674172178
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Greenland,GRL,7.1015970098539,1.26903553299489,-0.971177944862205,-0.379626700411194,2.66751349634799,1.97958552428084,4.46898089171985,5.51305977922108,0.345909084286461,-5.41198629373936,,,
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Grenada,GRD,2.50324460302839,-2.09498108838669,3.64747371179345,9.63991729268719,-1.0285656754085,13.5154877586611,-3.86112771280546,5.92525058660662,1.03067413387015,-6.61291778558427,-0.04152375030435,0.97605408538071,0.607311877125909
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Guam,GUM,,,,,,,,,,,,,
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Guatemala,GTM,3.60886870041422,2.33254430076826,3.86663836307253,2.53083795523281,3.15203051279511,3.26016269226339,5.3797339283358,6.3040721447631,3.28109531185665,0.526037754238189,2.8694814490876,4.23965453107125,2.95978277388438
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Guinea,GIN,2.5030605615421,3.65834647072822,5.16460946596378,1.24860126026398,2.34011731200683,2.99727256174884,2.49672856892511,1.75768235078337,4.93693270942804,-0.280192286498533,1.93621742273362,3.90876145024224,3.94411505168321
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Guinea-Bissau,GNB,3.64164114895038,7.22487917513904,1.99935417587329,-4.9383425362817,-0.747583878182169,4.92378010133687,-1.9818395454809,6.03882218438014,10.4611711667207,1.1191695770123,1.71840155556828,4.77546584917744,-6.71241072465088
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Guyana,GUY,-1.37672750116825,2.24999929205777,1.05100077178253,-1.00525528212451,3.29392479204218,-1.95691113128747,5.129609346477,-3.64051732405365,1.9766470577781,3.31862417043109,4.37086941707121,5.43712605818867,4.81645891708615
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Haiti,HTI,0.875239923224555,-1.04269731334196,-0.261498231041372,0.362430598396045,-3.51133307721859,1.79168657429527,2.25299225533912,3.34327901461251,0.843944329286344,2.87769784172663,-5.4160125588697,5.5903432666918,2.82223492426408
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Honduras,HND,5.74814814814748,2.72321880489126,3.7543488771452,4.54703604626833,6.23232209051719,6.05087965524788,6.56708267344538,6.18817831698539,4.23186412307757,-2.43187501464355,3.73107544251678,3.83575562934335,3.86313911386173
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Hong Kong SAR, China",HKG,7.66342207147612,0.560880615668808,1.65671779596718,3.05630365590719,8.7001137279786,7.38822033103661,7.03262304628387,6.46479466750741,2.1278986093819,-2.45910471235791,6.79328369517063,4.85121892440041,1.50148521525162
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Hungary,HUN,4.22523752619226,3.71220303509901,4.50610829072076,3.8504236272104,4.79718611389852,3.96443400146154,3.8971612818311,0.11469915546482,0.89415160072241,-6.79862451281815,1.25815287552346,1.60000000000009,-1.70000000000003
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Iceland,ISL,4.32466082472646,3.9216019516697,0.138960287794745,2.43441290748383,7.83580088704821,7.22998095972096,4.70897078233561,5.98500020909552,1.18806339843418,-6.56176289378439,-4.09877748587019,2.67957256042246,1.39915223580928
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,India,IND,3.84099116736702,4.82396625933433,3.80397530900001,7.86038149762783,7.92288679893609,9.28488194288344,9.26396475893657,9.80136033671495,3.89095706249574,8.47978389690223,10.2599630645545,6.63836379999492,4.73627963536627
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Indonesia,IDN,4.92006459731877,3.64346644721547,4.49947539085689,4.78036912167579,5.03087394501789,5.69257130383465,5.50095178520269,6.34502224454879,6.01370250263284,4.62887407806581,6.22385232288426,6.49040285267428,6.22648449001659
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Iran, Islamic Rep.",IRN,5.14316253608307,3.66967194834666,7.51559815830004,7.11468121677565,5.08405151386935,4.62340540246431,5.89393609879252,7.82478831862593,0.579999999999998,3.94000000000001,5.89000000000004,2.99999999999999,-1.90000000000008
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Iraq,IRQ,,2.30531698403631,-6.90018022342166,-33.1008380241369,54.1577746161598,4.40061719196881,10.1581995819406,1.37759814759862,6.60886486664771,5.80896656006003,6.89883919825733,9.54904531770602,9.28970361273187
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Ireland,IRL,10.648340563091,4.98505803313253,5.41714006409836,3.72973664066888,4.19978907331991,6.08048685701542,5.50517826201822,4.97018978126815,-2.16038763918571,-6.38444442057207,-1.06316345520938,2.16869505758422,0.157032325638752
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Isle of Man,IMY,5.33836427855073,5.37616633442804,5.86897488404246,6.3277788827337,5.2,5.89999999999999,7.69999999999999,7.5,,,,,
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Israel,ISR,9.25487811507742,-0.223359908002251,-0.575534253153791,1.51218479121076,4.84431788651511,4.94043515067943,5.59422763132289,6.92120999597302,4.45357999643194,1.24788000577314,5.66445000003668,4.57352879764777,3.35185000395735
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Italy,ITA,3.65359607097832,1.86262744990462,0.451436252809927,-0.0465783005399061,1.73066527769399,0.931267136067277,2.19892380362565,1.6830627398507,-1.15623148617375,-5.49440723259049,1.72328845231178,0.47706549071475,-2.53301398335677
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Jamaica,JAM,0.878703546413348,1.34492955559342,,,,,,1.40000000000001,-0.714065463154242,-4.41122099220618,-1.48002689659687,1.70315008474076,-0.451587921864132
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Japan,JPN,2.25749530217875,0.355461714842022,0.289548450890578,1.6851117217731,2.36073011346643,1.30272814427923,1.69290424491142,2.19218623250306,-1.04163603443149,-5.52697648866548,4.65211185559139,-0.570316528503341,1.95657017229607
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Jordan,JOR,4.23981750254832,5.27137011165573,5.79238543383013,4.1637511068319,8.56273846469209,8.13698208274887,8.12011838124236,8.17571832673241,7.23240868062966,5.48344533953301,2.30705576437296,2.58398150991397,2.65159434357525
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kazakhstan,KAZ,9.79999999999994,13.5,9.80000000000001,9.29999999999988,9.60000000000001,9.70000000000009,10.6999999999095,8.89999999912592,3.30000000086889,1.20000000022631,7.29999999911479,7.50000000034736,5.00000000033749
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kenya,KEN,0.599695392816344,3.77990649688917,0.546859528277281,2.93247554564033,5.10429977862171,5.90666607783565,6.33063280797903,6.99328515290483,1.52694881770492,2.7352861864548,5.76482712475088,4.37593361952466,4.59804613247788
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kiribati,KIR,9.50653941809733,0.703259923460834,0.577608927896264,4.03023781523962,3.17252336988699,-0.174118642485524,-4.50787526758467,7.51638069522554,2.75424716253868,-0.665002292546248,-0.50030555197057,2.73999999999994,2.8099999999998
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Korea, Dem. Rep.",PRK,,,,,,,,,,,,,
